"studyLatitude","studyLongitude","country","effectSize","sampleSize","interventionType","key","author","crop","crop2","duration","soil","climate","location"
38,-97,"United States of America",-0.00197824001210571,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0631789016215317,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0330447947774576,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0097561749453648,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0380998462322702,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.104972090716062,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.00438597194325449,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0700179869021967,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0489394290402219,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0383433551976475,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0287101058824314,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.015655897072553,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0506865245513989,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0299054827789046,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0375827111490429,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.149260694533067,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0124225199985573,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0174676930403908,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.00435730536895563,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0263173083173734,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.107098135556367,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0395308387566352,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0684027268844006,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0392207131532814,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.27763173659828,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.330241686870577,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0398214941866716,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0534251666735806,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.047402238894584,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.00933132742888422,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0687668572470923,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0194180858571016,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.00651468102119375,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0300523450664018,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.00303490369515394,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0218417419150489,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0462331950392079,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0253981906056104,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.066585604759296,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0264916154469763,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0565874746294636,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0557635745184543,"6","Cultivar mix",5,"NA","oat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0219186857076463,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.112940411180595,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.096391845675066,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.042242305198301,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.105632217873871,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0748736689752055,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.175048797464875,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0157898017326353,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0502618347808883,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0351942481217928,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.196373310249605,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.119003292061613,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.212474594964642,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.017699577099401,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.173189073230682,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0263558447053625,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0542505897497479,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.14145048372347,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.157110137447458,"2","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.209786934249134,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0616633671056381,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0200675630508092,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0620033273052394,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0961251757744565,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0403023790240223,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0791581432638022,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0632708260597083,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0603721284430445,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0506437328187549,"3","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0986199990439835,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0434851119397389,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.00184331849428922,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0237299270421097,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0018399269220073,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0523679855173159,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0627720116118491,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0520296714458624,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0200188668904917,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0539591423725753,"4","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0152287207018247,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.102539639316185,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0551037593262844,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0194180858571015,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0327898228229908,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0385589936036831,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.00995033085316809,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0283706971292156,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0415200052181871,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0160861377516243,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0041580101486639,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0587252860127824,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.206178017155913,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.0909717782057266,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.02169282461126,"5","Cultivar mix",5,"NA","wheat",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
